"","date","ind","site","alive","surv","age","year","m_weight","sd_weight"
"5887",2014-07-28,"33b14",33,1,1,18,2014,513.294117647059,115.362344758744
"5888",2014-07-29,"33b14",33,1,1,19,2014,522.125,127.961908394647
"5889",2014-07-30,"33b14",33,1,1,20,2014,539.555555555556,106.514965655051
"5890",2014-07-31,"33b14",33,1,1,21,2014,564.764705882353,104.064973533738
"5891",2014-08-01,"33b14",33,1,1,22,2014,577.681818181818,111.557111729774
"5892",2014-08-02,"33b14",33,1,1,23,2014,654.333333333333,117.646877896474
"5893",2014-08-03,"33b14",33,1,1,24,2014,652.45,130.09732187057
"5894",2014-08-04,"33b14",33,1,1,25,2014,701.545454545455,126.553104709795
"5895",2014-08-05,"33b14",33,1,1,26,2014,576.96,153.987683490163
"5896",2014-08-06,"33b14",33,1,1,27,2014,623.866666666667,123.757173914235
"5897",2014-08-07,"33b14",33,1,1,28,2014,714.818181818182,141.872349795031
"5898",2014-08-08,"33b14",33,1,1,29,2014,658.571428571429,91.4327752009769
"5899",2014-08-09,"33b14",33,1,1,30,2014,692.5,124.801026823886
"5900",2014-08-10,"33b14",33,1,1,31,2014,671.714285714286,178.664250161341
"5901",2014-08-11,"33b14",33,1,1,32,2014,581.307692307692,134.305239793157
"5902",2014-08-12,"33b14",33,1,1,33,2014,659.4,49.2321033473078
"5903",2014-08-13,"33b14",33,1,1,34,2014,838.25,35.1318943411823
"5904",2014-08-14,"33b14",33,1,1,35,2014,651.5,2.12132034355964
"5905",2014-08-15,"33b14",33,1,1,36,2014,NA,NA
"5906",2014-08-16,"33b14",33,1,1,37,2014,NA,NA
"5907",2014-08-17,"33b14",33,1,1,38,2014,NA,NA
"5908",2014-08-18,"33b14",33,1,1,39,2014,NA,NA
"5909",2014-08-19,"33b14",33,1,1,40,2014,NA,NA
"5910",2014-08-20,"33b14",33,1,1,41,2014,NA,NA
"5911",2014-08-21,"33b14",33,1,1,42,2014,NA,NA
"5912",2014-08-22,"33b14",33,1,1,43,2014,NA,NA
"5913",2014-08-23,"33b14",33,1,1,44,2014,NA,NA
"5914",2014-08-24,"33b14",33,1,1,45,2014,NA,NA
"5915",2014-08-25,"33b14",33,1,1,46,2014,NA,NA
"5916",2014-08-26,"33b14",33,1,1,47,2014,NA,NA
"5917",2014-08-27,"33b14",33,1,1,48,2014,NA,NA
"5918",2014-08-28,"33b14",33,1,1,49,2014,NA,NA
"5919",2014-08-29,"33b14",33,1,1,50,2014,NA,NA
"5920",2014-08-30,"33b14",33,1,1,51,2014,NA,NA
"5921",2014-08-31,"33b14",33,1,1,52,2014,NA,NA
"5922",2014-09-01,"33b14",33,1,1,53,2014,NA,NA
"5923",2014-09-02,"33b14",33,1,1,54,2014,NA,NA
"5924",2014-09-03,"33b14",33,1,1,55,2014,NA,NA
"5925",2014-09-04,"33b14",33,1,1,56,2014,NA,NA
"5926",2014-09-05,"33b14",33,1,1,57,2014,NA,NA
"5927",2014-09-06,"33b14",33,1,1,58,2014,NA,NA
"5928",2014-09-07,"33b14",33,1,1,59,2014,NA,NA
"5929",2014-09-08,"33b14",33,1,1,60,2014,NA,NA
"5930",2014-09-09,"33b14",33,1,1,61,2014,NA,NA
"5931",2014-09-10,"33b14",33,1,1,62,2014,NA,NA
"5932",2014-09-11,"33b14",33,1,1,63,2014,NA,NA
"5933",2014-09-12,"33b14",33,1,1,64,2014,NA,NA
"5934",2014-09-13,"33b14",33,1,1,65,2014,NA,NA
"5935",2014-09-14,"33b14",33,1,1,66,2014,NA,NA
"5936",2014-09-15,"33b14",33,1,1,67,2014,NA,NA
"5937",2014-09-16,"33b14",33,1,1,68,2014,NA,NA
"5938",2014-09-17,"33b14",33,1,1,69,2014,NA,NA
"5939",2014-09-18,"33b14",33,1,1,70,2014,NA,NA
"5940",2014-09-19,"33b14",33,1,1,71,2014,NA,NA
"5941",2017-07-09,"33b17",33,1,1,1,2017,33.5,1.73205080756888
"5942",2017-07-10,"33b17",33,1,1,2,2017,36.2416666666667,4.81771339110584
"5943",2017-07-11,"33b17",33,1,1,3,2017,40.0086956521739,8.52919654339665
"5944",2017-07-12,"33b17",33,1,1,4,2017,51.4782608695652,15.2996421978881
"5945",2017-07-13,"33b17",33,1,1,5,2017,60.7391304347826,13.7781691332351
"5946",2017-07-14,"33b17",33,1,1,6,2017,84.6904761904762,20.5479666019543
"5947",2017-07-15,"33b17",33,1,1,7,2017,110.133333333333,34.4020181177604
"5948",2017-07-16,"33b17",33,1,1,8,2017,132.307692307692,43.6183917925008
"5949",2017-07-17,"33b17",33,1,1,9,2017,153.928571428571,47.7741046945422
"5950",2017-07-18,"33b17",33,1,1,10,2017,191.84375,48.8685593066716
"5951",2017-07-19,"33b17",33,1,1,11,2017,220.80487804878,65.384332799301
"5952",2017-07-20,"33b17",33,1,1,12,2017,274.9375,64.2240544240759
"5953",2017-07-21,"33b17",33,1,1,13,2017,299.090909090909,89.4175089626797
"5954",2017-07-22,"33b17",33,1,1,14,2017,326.740740740741,95.5999648344772
"5955",2017-07-23,"33b17",33,1,1,15,2017,369.533333333333,71.1912108742865
"5956",2017-07-24,"33b17",33,1,1,16,2017,399.772727272727,97.1529275519986
"5957",2017-07-25,"33b17",33,1,1,17,2017,441.285714285714,143.890678893831
"5958",2017-07-26,"33b17",33,1,1,18,2017,513.294117647059,115.362344758744
"5959",2017-07-27,"33b17",33,1,1,19,2017,522.125,127.961908394647
"5960",2017-07-28,"33b17",33,1,1,20,2017,539.555555555556,106.514965655051
"5961",2017-07-29,"33b17",33,1,1,21,2017,564.764705882353,104.064973533738
"5962",2017-07-30,"33b17",33,1,1,22,2017,577.681818181818,111.557111729774
"5963",2017-07-31,"33b17",33,1,1,23,2017,654.333333333333,117.646877896474
"5964",2017-08-01,"33b17",33,1,1,24,2017,652.45,130.09732187057
"5965",2017-08-02,"33b17",33,1,1,25,2017,701.545454545455,126.553104709795
"5966",2017-08-03,"33b17",33,1,1,26,2017,576.96,153.987683490163
"5967",2017-08-04,"33b17",33,1,1,27,2017,623.866666666667,123.757173914235
"5968",2017-08-05,"33b17",33,1,1,28,2017,714.818181818182,141.872349795031
"5969",2017-08-06,"33b17",33,1,1,29,2017,658.571428571429,91.4327752009769
"5970",2017-08-07,"33b17",33,1,1,30,2017,692.5,124.801026823886
"5971",2017-08-08,"33b17",33,1,1,31,2017,671.714285714286,178.664250161341
"5972",2017-08-09,"33b17",33,1,1,32,2017,581.307692307692,134.305239793157
"5973",2017-08-10,"33b17",33,1,1,33,2017,659.4,49.2321033473078
"5974",2017-08-11,"33b17",33,1,1,34,2017,838.25,35.1318943411823
"5975",2017-08-12,"33b17",33,1,1,35,2017,651.5,2.12132034355964
"5976",2017-08-13,"33b17",33,1,1,36,2017,NA,NA
"5977",2017-08-14,"33b17",33,1,1,37,2017,NA,NA
"5978",2017-08-15,"33b17",33,1,1,38,2017,NA,NA
"5979",2017-08-16,"33b17",33,1,1,39,2017,NA,NA
"5980",2017-08-17,"33b17",33,1,1,40,2017,NA,NA
"5981",2017-08-18,"33b17",33,1,1,41,2017,NA,NA
"5982",2017-08-19,"33b17",33,1,1,42,2017,NA,NA
"5983",2017-08-20,"33b17",33,1,1,43,2017,NA,NA
"5984",2017-08-21,"33b17",33,1,1,44,2017,NA,NA
"5985",2017-08-22,"33b17",33,1,1,45,2017,NA,NA
"5986",2017-08-23,"33b17",33,1,1,46,2017,NA,NA
"5987",2017-08-24,"33b17",33,1,1,47,2017,NA,NA
"5988",2017-08-25,"33b17",33,1,1,48,2017,NA,NA
"5989",2017-08-26,"33b17",33,1,1,49,2017,NA,NA
"5990",2017-08-27,"33b17",33,1,1,50,2017,NA,NA
"5991",2017-08-28,"33b17",33,1,1,51,2017,NA,NA
"5992",2017-08-29,"33b17",33,1,1,52,2017,NA,NA
"5993",2017-08-30,"33b17",33,1,1,53,2017,NA,NA
"5994",2017-08-31,"33b17",33,1,1,54,2017,NA,NA
"5995",2017-09-01,"33b17",33,1,1,55,2017,NA,NA
"5996",2017-09-02,"33b17",33,1,1,56,2017,NA,NA
"5997",2017-09-03,"33b17",33,1,1,57,2017,NA,NA
"5998",2017-09-04,"33b17",33,1,1,58,2017,NA,NA
"5999",2017-09-05,"33b17",33,1,1,59,2017,NA,NA
"6000",2017-09-06,"33b17",33,1,1,60,2017,NA,NA
"6001",2017-09-07,"33b17",33,1,1,61,2017,NA,NA
"6002",2017-09-08,"33b17",33,1,1,62,2017,NA,NA
"6003",2017-09-09,"33b17",33,1,1,63,2017,NA,NA
"6004",2017-09-10,"33b17",33,1,1,64,2017,NA,NA
"6005",2017-09-11,"33b17",33,1,1,65,2017,NA,NA
"6006",2017-09-12,"33b17",33,1,1,66,2017,NA,NA
"6007",2017-09-13,"33b17",33,1,1,67,2017,NA,NA
"6008",2017-09-14,"33b17",33,1,1,68,2017,NA,NA
"6009",2017-09-15,"33b17",33,1,1,69,2017,NA,NA
"6010",2017-09-16,"33b17",33,1,1,70,2017,NA,NA
"6011",2017-09-17,"33b17",33,1,1,71,2017,NA,NA
"6012",2013-07-10,"33bk13",33,1,1,1,2013,33.5,1.73205080756888
"6013",2013-07-11,"33bk13",33,1,1,2,2013,36.2416666666667,4.81771339110584
"6014",2013-07-12,"33bk13",33,1,1,3,2013,40.0086956521739,8.52919654339665
"6015",2013-07-13,"33bk13",33,1,1,4,2013,51.4782608695652,15.2996421978881
"6016",2013-07-14,"33bk13",33,1,1,5,2013,60.7391304347826,13.7781691332351
"6017",2013-07-15,"33bk13",33,1,1,6,2013,84.6904761904762,20.5479666019543
"6018",2013-07-16,"33bk13",33,1,1,7,2013,110.133333333333,34.4020181177604
"6019",2013-07-17,"33bk13",33,1,1,8,2013,132.307692307692,43.6183917925008
"6020",2013-07-18,"33bk13",33,1,1,9,2013,153.928571428571,47.7741046945422
"6021",2013-07-19,"33bk13",33,1,1,10,2013,191.84375,48.8685593066716
"6022",2013-07-20,"33bk13",33,1,1,11,2013,220.80487804878,65.384332799301
"6023",2013-07-21,"33bk13",33,1,1,12,2013,274.9375,64.2240544240759
"6024",2013-07-22,"33bk13",33,1,1,13,2013,299.090909090909,89.4175089626797
"6025",2013-07-23,"33bk13",33,1,1,14,2013,326.740740740741,95.5999648344772
"6026",2013-07-24,"33bk13",33,1,1,15,2013,369.533333333333,71.1912108742865
"6027",2013-07-25,"33bk13",33,1,1,16,2013,399.772727272727,97.1529275519986
"6028",2013-07-26,"33bk13",33,1,1,17,2013,441.285714285714,143.890678893831
"6029",2013-07-27,"33bk13",33,1,1,18,2013,513.294117647059,115.362344758744
"6030",2013-07-28,"33bk13",33,1,1,19,2013,522.125,127.961908394647
"6031",2013-07-29,"33bk13",33,1,1,20,2013,539.555555555556,106.514965655051
"6032",2013-07-30,"33bk13",33,1,1,21,2013,564.764705882353,104.064973533738
"6033",2013-07-31,"33bk13",33,1,1,22,2013,577.681818181818,111.557111729774
"6034",2013-08-01,"33bk13",33,1,1,23,2013,654.333333333333,117.646877896474
"6035",2013-08-02,"33bk13",33,1,1,24,2013,652.45,130.09732187057
"6036",2013-08-03,"33bk13",33,1,1,25,2013,701.545454545455,126.553104709795
"6037",2013-08-04,"33bk13",33,1,1,26,2013,576.96,153.987683490163
"6038",2013-08-05,"33bk13",33,1,1,27,2013,623.866666666667,123.757173914235
"6039",2013-08-06,"33bk13",33,1,1,28,2013,714.818181818182,141.872349795031
"6040",2013-08-07,"33bk13",33,1,1,29,2013,658.571428571429,91.4327752009769
"6041",2013-08-08,"33bk13",33,1,1,30,2013,692.5,124.801026823886
"6042",2013-08-09,"33bk13",33,1,1,31,2013,671.714285714286,178.664250161341
"6043",2013-08-10,"33bk13",33,1,1,32,2013,581.307692307692,134.305239793157
"6044",2013-08-11,"33bk13",33,1,1,33,2013,659.4,49.2321033473078
"6045",2013-08-12,"33bk13",33,1,1,34,2013,838.25,35.1318943411823
"6046",2013-08-13,"33bk13",33,1,1,35,2013,651.5,2.12132034355964
"6047",2013-08-14,"33bk13",33,1,1,36,2013,NA,NA
"6048",2013-08-15,"33bk13",33,1,1,37,2013,NA,NA
"6049",2013-08-16,"33bk13",33,1,1,38,2013,NA,NA
"6050",2013-08-17,"33bk13",33,1,1,39,2013,NA,NA
"6051",2013-08-18,"33bk13",33,1,1,40,2013,NA,NA
"6052",2013-08-19,"33bk13",33,1,1,41,2013,NA,NA
"6053",2013-08-20,"33bk13",33,1,1,42,2013,NA,NA
"6054",2013-08-21,"33bk13",33,1,1,43,2013,NA,NA
"6055",2013-08-22,"33bk13",33,1,1,44,2013,NA,NA
"6056",2013-08-23,"33bk13",33,1,1,45,2013,NA,NA
"6057",2013-08-24,"33bk13",33,1,1,46,2013,NA,NA
"6058",2013-08-25,"33bk13",33,1,1,47,2013,NA,NA
"6059",2013-08-26,"33bk13",33,1,1,48,2013,NA,NA
"6060",2013-08-27,"33bk13",33,1,1,49,2013,NA,NA
"6061",2013-08-28,"33bk13",33,1,1,50,2013,NA,NA
"6062",2013-08-29,"33bk13",33,1,1,51,2013,NA,NA
"6063",2013-08-30,"33bk13",33,1,1,52,2013,NA,NA
"6064",2013-08-31,"33bk13",33,1,1,53,2013,NA,NA
"6065",2013-09-01,"33bk13",33,1,1,54,2013,NA,NA
"6066",2013-09-02,"33bk13",33,1,1,55,2013,NA,NA
"6067",2013-09-03,"33bk13",33,1,1,56,2013,NA,NA
"6068",2013-09-04,"33bk13",33,1,1,57,2013,NA,NA
"6069",2013-09-05,"33bk13",33,1,1,58,2013,NA,NA
"6070",2013-09-06,"33bk13",33,1,1,59,2013,NA,NA
"6071",2013-09-07,"33bk13",33,1,1,60,2013,NA,NA
"6072",2013-09-08,"33bk13",33,1,1,61,2013,NA,NA
"6073",2013-09-09,"33bk13",33,1,1,62,2013,NA,NA
"6074",2013-09-10,"33bk13",33,1,1,63,2013,NA,NA
"6075",2013-09-11,"33bk13",33,1,1,64,2013,NA,NA
"6076",2013-09-12,"33bk13",33,1,1,65,2013,NA,NA
"6077",2013-09-13,"33bk13",33,1,1,66,2013,NA,NA
"6078",2013-09-14,"33bk13",33,1,1,67,2013,NA,NA
"6079",2013-09-15,"33bk13",33,1,1,68,2013,NA,NA
"6080",2013-09-16,"33bk13",33,1,1,69,2013,NA,NA
"6081",2013-09-17,"33bk13",33,1,1,70,2013,NA,NA
"6082",2013-09-18,"33bk13",33,1,1,71,2013,NA,NA
"6083",2017-07-11,"33bk17",33,1,1,1,2017,33.5,1.73205080756888
"6084",2017-07-12,"33bk17",33,1,1,2,2017,36.2416666666667,4.81771339110584
"6085",2017-07-13,"33bk17",33,1,1,3,2017,40.0086956521739,8.52919654339665
"6086",2017-07-14,"33bk17",33,1,1,4,2017,51.4782608695652,15.2996421978881
"6087",2017-07-15,"33bk17",33,1,1,5,2017,60.7391304347826,13.7781691332351
"6088",2017-07-16,"33bk17",33,1,1,6,2017,84.6904761904762,20.5479666019543
"6089",2017-07-17,"33bk17",33,1,1,7,2017,110.133333333333,34.4020181177604
"6090",2017-07-18,"33bk17",33,1,1,8,2017,132.307692307692,43.6183917925008
"6091",2017-07-19,"33bk17",33,1,1,9,2017,153.928571428571,47.7741046945422
"6092",2017-07-20,"33bk17",33,1,1,10,2017,191.84375,48.8685593066716
"6093",2017-07-21,"33bk17",33,1,1,11,2017,220.80487804878,65.384332799301
"6094",2017-07-22,"33bk17",33,1,1,12,2017,274.9375,64.2240544240759
"6095",2017-07-23,"33bk17",33,1,1,13,2017,299.090909090909,89.4175089626797
"6096",2017-07-24,"33bk17",33,1,1,14,2017,326.740740740741,95.5999648344772
"6097",2017-07-25,"33bk17",33,1,1,15,2017,369.533333333333,71.1912108742865
"6098",2017-07-26,"33bk17",33,1,1,16,2017,399.772727272727,97.1529275519986
"6099",2017-07-27,"33bk17",33,1,1,17,2017,441.285714285714,143.890678893831
"6100",2017-07-28,"33bk17",33,1,1,18,2017,513.294117647059,115.362344758744
"6101",2017-07-29,"33bk17",33,1,1,19,2017,522.125,127.961908394647
"6102",2017-07-30,"33bk17",33,1,1,20,2017,539.555555555556,106.514965655051
"6103",2017-07-31,"33bk17",33,1,1,21,2017,564.764705882353,104.064973533738
"6104",2017-08-01,"33bk17",33,1,1,22,2017,577.681818181818,111.557111729774
"6105",2017-08-02,"33bk17",33,1,1,23,2017,654.333333333333,117.646877896474
"6106",2017-08-03,"33bk17",33,1,1,24,2017,652.45,130.09732187057
"6107",2017-08-04,"33bk17",33,1,1,25,2017,701.545454545455,126.553104709795
"6108",2017-08-05,"33bk17",33,1,1,26,2017,576.96,153.987683490163
"6109",2017-08-06,"33bk17",33,1,1,27,2017,623.866666666667,123.757173914235
"6110",2017-08-07,"33bk17",33,1,1,28,2017,714.818181818182,141.872349795031
"6111",2017-08-08,"33bk17",33,1,1,29,2017,658.571428571429,91.4327752009769
"6112",2017-08-09,"33bk17",33,1,1,30,2017,692.5,124.801026823886
"6113",2017-08-10,"33bk17",33,1,1,31,2017,671.714285714286,178.664250161341
"6114",2017-08-11,"33bk17",33,1,1,32,2017,581.307692307692,134.305239793157
"6115",2017-08-12,"33bk17",33,1,1,33,2017,659.4,49.2321033473078
"6116",2017-08-13,"33bk17",33,1,1,34,2017,838.25,35.1318943411823
"6117",2017-08-14,"33bk17",33,1,1,35,2017,651.5,2.12132034355964
"6118",2017-08-15,"33bk17",33,1,1,36,2017,NA,NA
"6119",2017-08-16,"33bk17",33,1,1,37,2017,NA,NA
"6120",2017-08-17,"33bk17",33,1,1,38,2017,NA,NA
"6121",2017-08-18,"33bk17",33,1,1,39,2017,NA,NA
"6122",2017-08-19,"33bk17",33,1,1,40,2017,NA,NA
"6123",2017-08-20,"33bk17",33,1,1,41,2017,NA,NA
"6124",2017-08-21,"33bk17",33,1,1,42,2017,NA,NA
"6125",2017-08-22,"33bk17",33,1,1,43,2017,NA,NA
"6126",2017-08-23,"33bk17",33,1,1,44,2017,NA,NA
"6127",2017-08-24,"33bk17",33,1,1,45,2017,NA,NA
"6128",2017-08-25,"33bk17",33,1,1,46,2017,NA,NA
"6129",2017-08-26,"33bk17",33,1,1,47,2017,NA,NA
"6130",2017-08-27,"33bk17",33,1,1,48,2017,NA,NA
"6131",2017-08-28,"33bk17",33,1,1,49,2017,NA,NA
"6132",2017-08-29,"33bk17",33,1,1,50,2017,NA,NA
"6133",2017-08-30,"33bk17",33,1,1,51,2017,NA,NA
"6134",2017-08-31,"33bk17",33,1,1,52,2017,NA,NA
"6135",2017-09-01,"33bk17",33,1,1,53,2017,NA,NA
"6136",2017-09-02,"33bk17",33,1,1,54,2017,NA,NA
"6137",2017-09-03,"33bk17",33,1,1,55,2017,NA,NA
"6138",2017-09-04,"33bk17",33,1,1,56,2017,NA,NA
"6139",2017-09-05,"33bk17",33,1,1,57,2017,NA,NA
"6140",2017-09-06,"33bk17",33,1,1,58,2017,NA,NA
"6141",2017-09-07,"33bk17",33,1,1,59,2017,NA,NA
"6142",2017-09-08,"33bk17",33,1,1,60,2017,NA,NA
"6143",2017-09-09,"33bk17",33,1,1,61,2017,NA,NA
"6144",2017-09-10,"33bk17",33,1,1,62,2017,NA,NA
"6145",2017-09-11,"33bk17",33,1,1,63,2017,NA,NA
"6146",2017-09-12,"33bk17",33,1,1,64,2017,NA,NA
"6147",2017-09-13,"33bk17",33,1,1,65,2017,NA,NA
"6148",2017-09-14,"33bk17",33,1,1,66,2017,NA,NA
"6149",2017-09-15,"33bk17",33,1,1,67,2017,NA,NA
"6150",2017-09-16,"33bk17",33,1,1,68,2017,NA,NA
"6151",2017-09-17,"33bk17",33,1,1,69,2017,NA,NA
"6152",2017-09-18,"33bk17",33,1,1,70,2017,NA,NA
"6153",2017-09-19,"33bk17",33,1,1,71,2017,NA,NA
"6154",2013-07-11,"33g13",33,1,1,1,2013,33.5,1.73205080756888
"6155",2013-07-12,"33g13",33,1,1,2,2013,36.2416666666667,4.81771339110584
"6156",2013-07-13,"33g13",33,1,1,3,2013,40.0086956521739,8.52919654339665
"6157",2013-07-14,"33g13",33,1,1,4,2013,51.4782608695652,15.2996421978881
"6158",2013-07-15,"33g13",33,1,1,5,2013,60.7391304347826,13.7781691332351
"6159",2013-07-16,"33g13",33,1,1,6,2013,84.6904761904762,20.5479666019543
"6160",2013-07-17,"33g13",33,1,1,7,2013,110.133333333333,34.4020181177604
"6161",2013-07-18,"33g13",33,1,1,8,2013,132.307692307692,43.6183917925008
"6162",2013-07-19,"33g13",33,1,1,9,2013,153.928571428571,47.7741046945422
"6163",2013-07-20,"33g13",33,1,1,10,2013,191.84375,48.8685593066716
"6164",2013-07-21,"33g13",33,1,1,11,2013,220.80487804878,65.384332799301
"6165",2013-07-22,"33g13",33,1,1,12,2013,274.9375,64.2240544240759
"6166",2013-07-23,"33g13",33,1,1,13,2013,299.090909090909,89.4175089626797
"6167",2013-07-24,"33g13",33,1,1,14,2013,326.740740740741,95.5999648344772
"6168",2013-07-25,"33g13",33,1,1,15,2013,369.533333333333,71.1912108742865
"6169",2013-07-26,"33g13",33,1,1,16,2013,399.772727272727,97.1529275519986
"6170",2013-07-27,"33g13",33,1,1,17,2013,441.285714285714,143.890678893831
"6171",2013-07-28,"33g13",33,1,1,18,2013,513.294117647059,115.362344758744
"6172",2013-07-29,"33g13",33,1,1,19,2013,522.125,127.961908394647
"6173",2013-07-30,"33g13",33,1,1,20,2013,539.555555555556,106.514965655051
"6174",2013-07-31,"33g13",33,1,1,21,2013,564.764705882353,104.064973533738
"6175",2013-08-01,"33g13",33,1,1,22,2013,577.681818181818,111.557111729774
"6176",2013-08-02,"33g13",33,1,1,23,2013,654.333333333333,117.646877896474
"6177",2013-08-03,"33g13",33,1,1,24,2013,652.45,130.09732187057
"6178",2013-08-04,"33g13",33,1,1,25,2013,701.545454545455,126.553104709795
"6179",2013-08-05,"33g13",33,1,1,26,2013,576.96,153.987683490163
"6180",2013-08-06,"33g13",33,1,1,27,2013,623.866666666667,123.757173914235
"6181",2013-08-07,"33g13",33,1,1,28,2013,714.818181818182,141.872349795031
"6182",2013-08-08,"33g13",33,1,1,29,2013,658.571428571429,91.4327752009769
"6183",2013-08-09,"33g13",33,1,1,30,2013,692.5,124.801026823886
"6184",2013-08-10,"33g13",33,1,1,31,2013,671.714285714286,178.664250161341
"6185",2013-08-11,"33g13",33,1,1,32,2013,581.307692307692,134.305239793157
"6186",2013-08-12,"33g13",33,1,1,33,2013,659.4,49.2321033473078
"6187",2013-08-13,"33g13",33,1,1,34,2013,838.25,35.1318943411823
"6188",2013-08-14,"33g13",33,1,1,35,2013,651.5,2.12132034355964
"6189",2013-08-15,"33g13",33,1,1,36,2013,NA,NA
"6190",2013-08-16,"33g13",33,1,1,37,2013,NA,NA
"6191",2013-08-17,"33g13",33,1,1,38,2013,NA,NA
"6192",2013-08-18,"33g13",33,1,1,39,2013,NA,NA
"6193",2013-08-19,"33g13",33,1,1,40,2013,NA,NA
"6194",2013-08-20,"33g13",33,1,1,41,2013,NA,NA
"6195",2013-08-21,"33g13",33,1,1,42,2013,NA,NA
"6196",2013-08-22,"33g13",33,1,1,43,2013,NA,NA
"6197",2013-08-23,"33g13",33,1,1,44,2013,NA,NA
"6198",2013-08-24,"33g13",33,1,1,45,2013,NA,NA
"6199",2013-08-25,"33g13",33,1,1,46,2013,NA,NA
"6200",2013-08-26,"33g13",33,1,1,47,2013,NA,NA
"6201",2013-08-27,"33g13",33,1,1,48,2013,NA,NA
"6202",2013-08-28,"33g13",33,1,1,49,2013,NA,NA
"6203",2013-08-29,"33g13",33,1,1,50,2013,NA,NA
"6204",2013-08-30,"33g13",33,1,1,51,2013,NA,NA
"6205",2013-08-31,"33g13",33,1,1,52,2013,NA,NA
"6206",2013-09-01,"33g13",33,1,1,53,2013,NA,NA
"6207",2013-09-02,"33g13",33,1,1,54,2013,NA,NA
"6208",2013-09-03,"33g13",33,1,1,55,2013,NA,NA
"6209",2013-09-04,"33g13",33,1,1,56,2013,NA,NA
"6210",2013-09-05,"33g13",33,1,1,57,2013,NA,NA
"6211",2013-09-06,"33g13",33,1,1,58,2013,NA,NA
"6212",2013-09-07,"33g13",33,1,1,59,2013,NA,NA
"6213",2013-09-08,"33g13",33,1,1,60,2013,NA,NA
"6214",2013-09-09,"33g13",33,1,1,61,2013,NA,NA
"6215",2013-09-10,"33g13",33,1,1,62,2013,NA,NA
"6216",2013-09-11,"33g13",33,1,1,63,2013,NA,NA
"6217",2013-09-12,"33g13",33,1,1,64,2013,NA,NA
"6218",2013-09-13,"33g13",33,1,1,65,2013,NA,NA
"6219",2013-09-14,"33g13",33,1,1,66,2013,NA,NA
"6220",2013-09-15,"33g13",33,1,1,67,2013,NA,NA
"6221",2013-09-16,"33g13",33,1,1,68,2013,NA,NA
"6222",2013-09-17,"33g13",33,1,1,69,2013,NA,NA
"6223",2013-09-18,"33g13",33,1,1,70,2013,NA,NA
"6224",2013-09-19,"33g13",33,1,1,71,2013,NA,NA
"6225",2014-07-11,"33g14",33,1,0,1,2014,33.5,1.73205080756888
"6226",2014-07-12,"33g14",33,1,0,2,2014,36.2416666666667,4.81771339110584
"6227",2014-07-13,"33g14",33,1,0,3,2014,40.0086956521739,8.52919654339665
"6228",2014-07-14,"33g14",33,1,0,4,2014,51.4782608695652,15.2996421978881
"6229",2014-07-15,"33g14",33,1,0,5,2014,60.7391304347826,13.7781691332351
"6230",2014-07-16,"33g14",33,1,0,6,2014,84.6904761904762,20.5479666019543
"6231",2014-07-17,"33g14",33,1,0,7,2014,110.133333333333,34.4020181177604
"6232",2014-07-18,"33g14",33,1,0,8,2014,132.307692307692,43.6183917925008
"6233",2014-07-19,"33g14",33,1,0,9,2014,153.928571428571,47.7741046945422
"6234",2014-07-20,"33g14",33,1,0,10,2014,191.84375,48.8685593066716
"6235",2014-07-21,"33g14",33,1,0,11,2014,220.80487804878,65.384332799301
"6236",2014-07-22,"33g14",33,1,0,12,2014,274.9375,64.2240544240759
"6237",2014-07-23,"33g14",33,1,0,13,2014,299.090909090909,89.4175089626797
"6238",2014-07-24,"33g14",33,1,0,14,2014,326.740740740741,95.5999648344772
"6239",2014-07-25,"33g14",33,1,0,15,2014,369.533333333333,71.1912108742865
"6240",2014-07-26,"33g14",33,1,0,16,2014,399.772727272727,97.1529275519986
"6241",2014-07-27,"33g14",33,1,0,17,2014,441.285714285714,143.890678893831
"6242",2014-07-28,"33g14",33,1,0,18,2014,513.294117647059,115.362344758744
"6243",2014-07-29,"33g14",33,1,0,19,2014,522.125,127.961908394647
"6244",2014-07-30,"33g14",33,1,0,20,2014,539.555555555556,106.514965655051
"6245",2014-07-31,"33g14",33,1,0,21,2014,564.764705882353,104.064973533738
"6246",2014-08-01,"33g14",33,1,0,22,2014,577.681818181818,111.557111729774
"6247",2014-08-02,"33g14",33,1,0,23,2014,654.333333333333,117.646877896474
"6248",2014-08-03,"33g14",33,1,0,24,2014,652.45,130.09732187057
"6249",2014-08-04,"33g14",33,1,0,25,2014,701.545454545455,126.553104709795
"6250",2015-07-13,"33g15",33,1,1,1,2015,33.5,1.73205080756888
"6251",2015-07-14,"33g15",33,1,1,2,2015,36.2416666666667,4.81771339110584
"6252",2015-07-15,"33g15",33,1,1,3,2015,40.0086956521739,8.52919654339665
"6253",2015-07-16,"33g15",33,1,1,4,2015,51.4782608695652,15.2996421978881
"6254",2015-07-17,"33g15",33,1,1,5,2015,60.7391304347826,13.7781691332351
"6255",2015-07-18,"33g15",33,1,1,6,2015,84.6904761904762,20.5479666019543
"6256",2015-07-19,"33g15",33,1,1,7,2015,110.133333333333,34.4020181177604
"6257",2015-07-20,"33g15",33,1,1,8,2015,132.307692307692,43.6183917925008
"6258",2015-07-21,"33g15",33,1,1,9,2015,153.928571428571,47.7741046945422
